NO,共通ID,施設・場所名,住所,指定緊急避難場所との住所同一,その他市町村長が必要と認める事項,受入対象者,緯度,経度,備考
664,E0320200191111,新里高齢者コミュニティセンター,岩手県宮古市蟇目12-74-9,,,,39.62857322,141.8382004,
665,E0320200192111,旧蟇目小学校,岩手県宮古市蟇目第６地割133,,,,39.63441999,141.8334704,
666,E0338100006111,県南青少年の家,岩手県金ケ崎町永沢下舘49-1,,,,39.17464115,141.0843922,
667,E0338100016111,永岡地区生涯教育センター,岩手県金ケ崎町永沢堀切後18-4,,,,39.17445014,141.0586519,
668,E0338100017111,金ケ崎町立永岡小学校,岩手県金ケ崎町永沢堀切後下5,,,,39.17432315,141.0607023,
669,E0338100018111,金ケ崎町立三ケ尻小学校,岩手県金ケ崎町三ケ尻十三本塚16-2,,,,39.21871871,141.111084,
670,E0338100020111,三ケ尻地区生涯教育センター,岩手県金ケ崎町三ケ尻南荒巻48-2,,,,39.216603,141.10945,
671,E0338100021111,金ケ崎町立第一小学校,岩手県金ケ崎町西根ニツ堤45-25,,,,39.22589994,141.0652882,
672,E0338100031111,金ケ崎町立西小学校,岩手県金ケ崎町西根高谷野原23,,,,39.19729783,141.0673862,
673,E0338100032111,西部地区生涯教育センター,岩手県金ケ崎町西根高谷野原904-4,,,,39.203549,141.051065,
674,E0338100045111,金ケ崎町立金ケ崎小学校,岩手県金ケ崎町西根大谷120,,,,39.19947524,141.1051389,
675,E0338100046111,南方地区生涯教育センター,岩手県金ケ崎町西根中田1,,,,39.195752,141.09017,
676,E0338100049111,街地区体育館,岩手県金ケ崎町西根南町22-1,,,,39.195684,141.1155,
677,E0338100051111,街地区生涯教育センター,岩手県金ケ崎町西根北江甫53,,,,39.203806,141.114752,
678,E0338100060111,北部地区生涯教育センター,岩手県金ケ崎町六原赤石34-5,,,,39.231291,141.063618,
679,E0338100066111,岩手県立金ヶ崎高等学校,岩手県金ヶ崎町西根荒巻43-1,,,,39.213835,141.101102,
680,E0350600032111,九戸村公民館,岩手県九戸村大字伊保内10-11-6,,,,40.2120173485,141.418618617,
681,E0350600034111,九戸村体育センター,岩手県九戸村大字伊保内25-94,,,,40.2099129679405,141.415493318482,
682,E0350600035111,伊保内小学校体育館,岩手県九戸村大字伊保内7-10-1,,,,40.2094065591747,141.422708857416,
683,E0350600036121,九戸村総合福祉センター,岩手県九戸村大字伊保内7-39-4,,,高齢者,40.211550038701,141.42019982588,
684,E0350600037121,（福）九戸福祉会　折爪荘,岩手県九戸村大字伊保内9-73,,,高齢者,40.214309367792,141.42169427383,
685,E0350600038111,戸田小学校体育館,岩手県九戸村大字戸田16-74-4,,,,40.1618759181362,141.427990406503,
686,E0350600039111,九戸村老人福祉センター,岩手県九戸村大字戸田17-39,1,,,40.164191816776,141.42856967277,
687,E0350600039121,九戸村老人福祉センター,岩手県九戸村大字戸田17-39,1,,高齢者,40.164184642678,141.42849859423,
688,E0350600040111,旧宇堂口小学校体育館,岩手県九戸村大字戸田3-70,,,,40.1200677823065,141.438834848123,
689,E0350600041111,江刺家小学校体育館,岩手県九戸村大字江刺家10-12-2,,,,40.253382049109,141.40847923946,
690,E0350600043111,九戸中学校体育館,岩手県九戸村大字山根10-3,,,,40.1881116377081,141.423246027813,
691,E0350600044111,山根小学校体育館,岩手県九戸村大字山根10-3-4,,,,40.1884599701743,141.425842406137,
692,E0350600045111,長興寺小学校体育館,岩手県九戸村大字長興寺8-49,,,,40.2273006785067,141.415684966546,
693,E0350100001112,円子地区交流センター,岩手県軽米町大字円子5-20,1,,,40.270632,141.482755,
694,E0350100002111,旧円子小学校屋内運動場,岩手県軽米町大字円子5-53,1,,,40.27086713,141.4831019,
695,E0350100003111,軽米町農村環境改善センター,岩手県軽米町大字軽米10-85,1,,,40.326841908773,141.4608620532,
696,E0350100033111,旧軽米幼稚園,岩手県軽米町大字軽米4-3-1,1,,,40.3205,141.468846,
697,E0350100005111,花のまち軽米こども園,岩手県軽米町大字軽米5-17-1,1,,,40.320267,141.466633,
698,E0350100006111,町立軽米小学校屋内運動場,岩手県軽米町大字軽米5-34-2,1,,,40.320799153568,141.46430360786,
699,E0350100007112,町立軽米中学校屋内運動場,岩手県軽米町大字軽米6-17,1,,,40.3225452,141.4610356,
700,E0350100007111,町立軽米中学校柔剣道場,岩手県軽米町大字軽米6-17,1,,,40.32182676,141.4622443,
701,E0350100008112,軽米町民体育館,岩手県軽米町大字軽米6-34-1,1,,,40.32232006,141.4626375,
702,E0350100008111,軽米農村勤労福祉センター,岩手県軽米町大字軽米6-34-1,1,,,40.32217282,141.4623693,
703,E0350100034111,かるまい文化交流センター,岩手県軽米町大字軽米8-87-1,1,,,40.32789,141.462738,
704,E0350100010112,県立軽米高校第２体育館,岩手県軽米町大字軽米9-34-1,1,,,40.32118961,141.4585959,
705,E0350100010113,県立軽米高校第１体育館,岩手県軽米町大字軽米9-34-1,1,,,40.32231435,141.4579682,
706,E0350100010111,県立軽米高校柔剣道場,岩手県軽米町大字軽米9-34-1,1,,,40.32126323,141.4582257,
707,E0350100011111,高家生活改善センター,岩手県軽米町大字高家6-20-1,1,,,40.346497250815,141.42480432318,
708,E0350100012113,晴山保育園,岩手県軽米町大字山内13-53-1,1,,,40.319649,141.382228,
709,E0350100013111,県北農業研究所,岩手県軽米町大字山内23-9-1,1,,,40.3072581,141.3982184,
710,E0350100014111,山内地区交流センター,岩手県軽米町大字山内28-15,1,,,40.301685515905,141.39197804236,
711,E0350100016111,大清水地区活性化センター,岩手県軽米町大字山内3-50,1,,,40.288490510755,141.40472946311,
712,E0350100015111,ミレットパーク,岩手県軽米町大字山内33-53-1,1,,,40.2824223,141.3841294,
713,E0350100018111,小軽米生活改善センター,岩手県軽米町大字小軽米12-63-1,1,,,40.29675387,141.5266885,
714,E0350100019111,小玉川生活改善センター,岩手県軽米町大字小軽米18-18-2,1,,,40.269771474852,141.57065127871,
715,E0350100020111,牛ケ沢集落センター,岩手県軽米町大字小軽米22-180,1,,,40.252181715753,141.53690703799,
716,E0350100021111,米田農業構造改善センター,岩手県軽米町大字小軽米24-29,1,,,40.26953113,141.5258146,
717,E0350100022111,小軽米保育園,岩手県軽米町大字小軽米6-4-4,1,,,40.30005088,141.5256957,
718,E0350100023111,町立小軽米小学校屋内運動場,岩手県軽米町大字小軽米7-25-1,1,,,40.30198375,141.5295357,
719,E0350100024111,軽米町老人福祉センター,岩手県軽米町大字上舘1-78-1,1,,,40.313688,141.478594,
720,E0350100025111,増子内農村振興会館,岩手県軽米町大字上舘30-141,1,,,40.31366704,141.5140277,
721,E0350100026111,上舘農業構造改善センター,岩手県軽米町大字上舘4-7-2,1,,,40.31075839,141.4838897,
722,E0350100027111,笹渡農業構造改善センター,岩手県軽米町大字上舘49-4-24,1,,,40.35083495,141.5598601,
723,E0350100028111,旧笹渡小中学校体育館,岩手県軽米町大字上舘58-108-31,1,,,40.34869408,141.5670033,
724,E0350100028112,旧笹渡小中学校校舎,岩手県軽米町大字上舘58-108-31,1,,,40.34898844,141.5675719,
725,E0350100029111,晴山農業構造改善センター,岩手県軽米町大字晴山11-10,1,,,40.33830079,141.4135973,
726,E0350100030111,晴山公民館,岩手県軽米町大字晴山20-6-2,1,,,40.3266644,141.3810361,
727,E0350100031111,町立晴山小学校屋内運動場,岩手県軽米町大字晴山23-35,1,,,40.322649575926,141.37946823776,
728,E0350100032111,長倉生活改善センター,岩手県軽米町大字長倉4-1-2,1,,,40.3625098,141.4832492,
729,E0348200004111,旧わかば幼稚園,岩手県山田町荒川3-53,1,,,39.535491273117,141.90619681146,
730,E0348200005111,荒川農業構造改善センター,岩手県山田町荒川4-51,1,,,39.536803641865,141.90397045239,
731,E0348200006111,旧荒川小学校体育館【ペット可】,岩手県山田町荒川4-77-1,1,,,39.536457,141.904089,
732,E0348200008111,旧山田北小学校体育館,岩手県山田町山田14-21,1,,,39.479054,141.94924,※大津波警報時には使用不可
733,E0348200012111,織笠コミュニティセンター,岩手県山田町織笠12-53-6,1,,,39.453561563646,141.95605696754,
734,E0348200084111,山田小学校,岩手県山田町織笠14-1-1,1,,,39.458267,141.953311,
735,E0348200016111,山田中学校体育館,岩手県山田町織笠14-32-1,1,,,39.4562,141.952093,
736,E0348200018111,猿神農業担い手センター,岩手県山田町織笠19-2-9,,,,39.441675331454,141.93351413159,
737,E0348200020111,旧轟木小学校体育館【ペット可】,岩手県山田町織笠20-22,,,,39.438932,141.9306,
738,E0348200021111,馬指野集落センター,岩手県山田町織笠21-83,,,,39.432780299814,141.92457757866,
739,E0348200022111,田子の木生活改善センター,岩手県山田町織笠25-72,,,,39.442680837063,141.9132830667,
740,E0348200023111,織笠外山ブロックセンター,岩手県山田町織笠29-23,,,,39.432509551505,141.88999835444,
741,E0348200024111,県立山田高等学校,岩手県山田町織笠8-6-2,1,,,39.4496448059,141.94882338237,
742,E0348200027111,山田町まちなか交流センター,岩手県山田町川向町7-15,1,,,39.464553838469,141.95140955066,
743,E0348200028111,旧船越小学校体育館,岩手県山田町船越10-45,,,,39.428073,141.984472,
744,E0348200032111,田の浜コミュニティセンター,岩手県山田町船越14-33-15,1,,,39.420133761346,141.99235224372,
745,E0348200035111,小谷鳥コミュニティセンター,岩手県山田町船越19-56-7,1,,,39.433536343009,142.01176960109,
746,E0348200036111,旧大浦小学校,岩手県山田町船越20-10,1,,,39.44239664226,142.00974272908,
747,E0348200037111,大浦漁村センター,岩手県山田町船越22-11,1,,,39.446043460023,142.00624471301,
748,E0348200042111,山の内生活改善センター,岩手県山田町船越3-49-1,1,,,39.424846018056,141.9723073698,
749,E0348200043111,長林コミュニティセンター,岩手県山田町船越6-159-8,1,,,39.43768213364,141.97236780469,
750,E0348200044111,船越保育園,岩手県山田町船越6-52-52,1,,,39.432466093071,141.97109288997,
751,E0348200045111,船越防災センター,岩手県山田町船越6-52-8,1,,,39.432915793635,141.97174212217,
752,E0348200047111,山田町Ｂ＆Ｇ海洋センター体育館【ペット可】,岩手県山田町船越9-10-1,1,,,39.439975507484,141.983015308,※大津波警報時には使用不可
753,E0348200051111,袴田防災センター,岩手県山田町大沢1-16-13,1,,,39.478333660548,141.96265865171,
754,E0348200053111,大沢川向コミュニティーセンター,岩手県山田町大沢2-1-13,1,,,39.483864913845,141.96669498315,
755,E0348200055111,旧大沢小学校体育館,岩手県山田町大沢6-51,1,,,39.487498,141.972556,
756,E0348200083111,大沢ふるさとセンター,岩手県山田町大沢6-53,1,,,39.487224,141.972303,
757,E0348200065111,中央公民館,岩手県山田町八幡町3-20,1,,,39.468551905545,141.94930983016,
758,E0348200065113,保健センター,岩手県山田町八幡町3-20,1,,,39.468100514474,141.94941711852,
759,E0348200065112,中央コミュニティセンター,岩手県山田町八幡町3-20,1,,,39.468208186004,141.94900405833,
760,E0348200067111,旧さくら幼稚園,岩手県山田町飯岡7-1,1,,,39.462705825688,141.9432987942,
761,E0348200068111,旧山田小学校体育館,岩手県山田町飯岡7-28-2,1,,,39.462622,141.942301,
762,E0348200069111,田名部林業担い手センター,岩手県山田町豊間根10-26-1,1,,,39.514634108018,141.93774991736,
763,E0348200070111,旧豊間根中学校体育館,岩手県山田町豊間根3-181-3,1,,,39.529945460321,141.92473964185,
764,E0348200071111,豊間根小学校体育館,岩手県山田町豊間根7-58-1,1,,,39.526118,141.928674,
765,E0332100001111,西の杜小学校,岩手県紫波町稲藤字牡丹野30,1,,,39.54945189,141.1156935,
766,E0332100001112,西の杜小学校（校庭）,岩手県紫波町稲藤字牡丹野30,1,,,39.550008,141.114872,
767,E0332100002111,虹の保育園,岩手県紫波町稲藤字牡丹野40-1,1,,,39.54927467,141.1176,
768,E0332100003112,紫波第三中学校（校庭）,岩手県紫波町稲藤字牡丹野5-1,1,,,39.55034391,141.1136079,
769,E0332100003111,紫波第三中学校,岩手県紫波町稲藤字牡丹野5-1,1,,,39.55089404,141.114088,
770,E0332100004111,旧赤沢小学校,岩手県紫波町遠山字中松原71-1,1,,,39.55207077,141.2170064,
771,E0332100004112,旧赤沢小学校（校庭）,岩手県紫波町遠山字中松原71-1,1,,,39.55189084,141.2175027,
772,E0332100005112,旧水分小学校（校庭）,岩手県紫波町吉水字小深田57,1,,,39.568744,141.104209,
773,E0332100005111,旧水分小学校,岩手県紫波町吉水字小深田57,1,,,39.56930097,141.1041708,
774,E0332100006111,水分公民館,岩手県紫波町吉水字小深田69-1,1,,,39.5687676,141.105292,
775,E0332100007111,旧水分児童館,岩手県紫波町吉水字中村66-7,1,,,39.56843741,141.1058798,
776,E0332100008111,紫波東学園,岩手県紫波町犬吠森字間木沢70,1,,,39.5592027,141.1780317,
777,E0332100008112,紫波東学園（校庭）,岩手県紫波町犬吠森字間木沢70,1,,,39.55832797,141.1781095,
778,E0332100009111,古館保育所,岩手県紫波町高水寺字土手61,1,,,39.57340809,141.1629474,
779,E0332100010112,古館公民館,岩手県紫波町高水寺字土手77,1,,,39.57302823,141.163722,
780,E0332100010111,古館公民館（ふれあいホール）,岩手県紫波町高水寺字土手77,1,,,39.57328873,141.1637381,
781,E0332100011112,古舘小学校（校庭）,岩手県紫波町高水寺字土手81,1,,,39.57258363,141.1646229,
782,E0332100011111,古館小学校,岩手県紫波町高水寺字土手81,1,,,39.57322041,141.1645398,
783,E0332100012111,佐比内サイクルパーク,岩手県紫波町佐比内字外ケ沢地内,,,,39.49051446,141.2363658,
784,E0332100013112,佐比内保育所,岩手県紫波町佐比内字舘前1-1,1,,,39.50422573,141.2428344,
785,E0332100013111,シニアプラザ佐比内,岩手県紫波町佐比内字舘前1-1,1,,,39.50418848,141.2427003,
786,E0332100014111,佐比内第三公民館,岩手県紫波町佐比内字平田14-2,1,,,39.49620522,141.2369828,
787,E0332100015111,佐比内公民館,岩手県紫波町佐比内字片山35-2,1,,,39.50447696,141.2416382,
788,E0332100016112,旧佐比内小学校（校庭）,岩手県紫波町佐比内字芳沢1,1,,,39.50456708,141.2437059,
789,E0332100016111,旧佐比内小学校,岩手県紫波町佐比内字芳沢1,1,,,39.50433723,141.2441801,
790,E0332100017111,総合体育館（アリーナを除く）,岩手県紫波町桜町字下川原100,1,,,39.55116209,141.1720786,
791,E0332100018111,紫波運動公園,岩手県紫波町桜町字下川原地内,1,,,39.54998609,141.17071,
792,E0332100019111,にいやま荘,岩手県紫波町桜町字三本木46-1,1,,,39.54143351,141.1718937,
793,E0332100019121,にいやま荘,岩手県紫波町桜町字三本木46-1,1,,高齢者,39.54143351,141.1718937,
794,E0332100020111,岩手中央農協紫波支所,岩手県紫波町桜町字上野沢38-1,1,,,39.55155594,141.1579036,
795,E0332100020112,岩手中央農協紫波支所（駐車場）,岩手県紫波町桜町字上野沢38-1,1,,,39.551235,141.157317,
796,E0332100021111,サン・ビレッジ紫波,岩手県紫波町紫波中央駅前2-1-1,1,,,39.55296886,141.1545542,
